번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트
514,178320,서진시스템,032604,통신 및 방송 장비 제조업,"18,100,666","9,050,333,000","500",원(KRW),032-506-2760,경기도 부천시 오정구 산업로 20-22 &nbsp,1460
515,122690,서진오토모티브,033003,자동차 신품 부품 제조업,"19,541,246","9,770,623,000","500",원(KRW),031-496-1500,경기도 시흥시 공단1대로 313 ,1460
516,140070,서플러스글로벌,074605,기계장비 및 관련 물품 도매업,"36,988,000","3,698,800,000","100",원(KRW),031-615-6800,경기도 오산시 경기대로 78-26 ,1460
517,011370,서한,064101,건물 건설업,"100,894,865","50,447,432,500","500",원(KRW),053 -741 -9980,대구광역시 수성구 명덕로 415 서한빌딩,1460
518,065710,서호전기,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","5,150,000","2,575,000,000","500",원(KRW),(031)463-6612,경기도 안양시 동안구  귀인로 9 ,1460
519,035890,서희건설,064101,건물 건설업,"207,081,188","103,540,594,000","500",원(KRW),02  -3416-6644,"경기도 성남시 분당구  수내로46번길 4 경동빌딩 (수내동,경동빌딩8층)",1460
520,003100,선광,085209,기타 운송관련 서비스업,"6,600,000","6,600,000,000","1,000",원(KRW),032 -8806-562,인천 중구 항동 34-2 ,1460
521,123420,선데이토즈,105802,소프트웨어 개발 및 공급업,"9,569,842","4,784,921,000","500",원(KRW),031-1833-9782,"경기도 성남시 분당구 황새울로360번길 42 9층, 14층",1460
522,171090,선익시스템,032902,특수 목적용 기계 제조업,"8,999,295","4,499,647,500","500",원(KRW),02-8012-1600,경기도 수원시 권선구 산업로155번길 293(고색동) ,1460
523,014620,성광벤드,032401,1차 철강 제조업,"28,600,000","14,300,000,000","500",원(KRW),051-3300-200,부산광역시 강서구  녹산산단262로 26 ,1460
524,037350,성도이엔지,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업","15,470,000","7,735,000,000","500",원(KRW),02  -6244-5200,서울특별시 강남구 영동대로106길 42 ,1460
525,081580,성우전자,032604,통신 및 방송 장비 제조업,"15,508,143","7,754,071,500","500",원(KRW),031-362-3100,"경기도 안산시 단원구 번영로 68 (성곡동, 시화공단 4마 606호)",1460
526,045300,성우테크론,032602,전자부품 제조업,"9,405,602","4,702,801,000","500",원(KRW),055-279-8400,경남 창원시 성산구 성주동 24-6 ,1460
527,015750,성우하이텍,033003,자동차 신품 부품 제조업,"80,000,000","40,000,000,000","500",원(KRW),070-7477-5450,부산광역시 기장군  정관면 농공길 2-9 (주)성우하이텍 ,1460
528,080470,성창오토텍,033003,자동차 신품 부품 제조업,"7,300,000","3,650,000,000","500",원(KRW),031-650-5400,경기도 안성시  원곡면 청원로 1785-14 ,1460
529,043260,성호전자,032602,전자부품 제조업,"52,462,521","26,231,260,500","500",원(KRW),(02)855-5931,서울특별시 금천구  가산디지털1로 205-17 ,1460
530,148150,세경하이테크,032602,전자부품 제조업,"11,642,000","5,821,000,000","500",원(KRW),031-204-7200,경기도 수원시 권선구 산업로155번길 128 ,1460
531,053060,세동,033003,자동차 신품 부품 제조업,"23,190,348","11,595,174,000","500",원(KRW),051-796-7161,부산광역시 기장군  장안읍 장안산단 8로 8 ,1460
532,017510,세명전기,032509,기타 금속 가공제품 제조업,"15,246,000","7,623,000,000","500",원(KRW),051 -316 -6887,부산광역시 사상구 대동로 188 ,1460
533,214310,세미콘라이트,032601,반도체 제조업,"35,631,110","17,815,555,000","500",원(KRW),031-282-6425,경기도 용인시 기흥구 원고매로2번길 49(고매동) ,1460
534,011560,세보엠이씨,064202,건물설비 설치 공사업,"10,530,000","5,265,000,000","500",원(KRW),02 - 2046 - 7922,서울특별시 서초구  효령로 341 ,1460
535,100700,세운메디칼,032103,의료용품 및 기타 의약 관련제품 제조업,"43,800,000","4,380,000,000","100",원(KRW),041-584-2903,충청남도 천안시 서북구  입장면 도림길 60 (주)세운메디칼 ,1460
536,234100,세원,033003,자동차 신품 부품 제조업,"26,176,643","2,617,664,300","100",원(KRW),031-615-6710,경기도 평택시 산단로64번길 56 &nbsp,1460
537,024830,세원물산,033003,자동차 신품 부품 제조업,"8,350,000","4,175,000,000","500",원(KRW),053 -582 -5161,경상북도 영천시 도남공단길 53 ,1460
538,258830,세종메디칼,032701,의료용 기기 제조업,"6,777,741","3,388,870,500","500",원(KRW),031-945-8191,경기도 파주시 신촌2로 11 ,1460
539,036630,세종텔레콤,106102,전기 통신업,"600,326,126","300,163,063,000","500",원(KRW),02-3415-4935,서울특별시 강동구 상일로10길 36세종텔레콤 지식산업센터 ,1460
540,039310,세중,147502,여행사 및 기타 여행보조 서비스업,"18,121,667","9,060,833,500","500",원(KRW),02-2126-7777,서울특별시 종로구 창경궁로 143 세중타워 6층,1460
541,067770,세진티에스,032602,전자부품 제조업,"8,396,593","4,198,296,500","500",원(KRW),(031)650-3700,경기도 안성시  원곡면 지문로 51-43 ,1460
542,053450,세코닉스,032703,사진장비 및 광학기기 제조업,"12,555,333","6,277,666,500","500",원(KRW),031-860-1000,경기도 동두천시  평화로2862번길 28 ,1460
543,234340,세틀뱅크,106309,기타 정보 서비스업,"9,267,000","4,633,500,000","500",원(KRW),1600-5220,"서울특별시 강남구 테헤란로34길 6, 9~10층 &nbsp;",1460
544,252500,세화피앤씨,032004,기타 화학제품 제조업,"20,743,195","2,074,319,500","100",원(KRW),02-555-4019,충청북도 진천군 초평면 은암길 36 -,1460
545,347000,센코,032602,전자부품 제조업,"7,770,644","4,282,822,000","500",원(KRW),031-492-0445,경기도 오산시 외삼미로15번길 73 &nbsp,1460
546,051980,센트럴바이오,032202,플라스틱제품 제조업,"56,952,624","28,726,312,000","500",원(KRW),070-5153-3200,"경기도 안양시 동안구 학의로 282 경기도 안양시 동안구 학의로 282(관양동,금강펜테리움IT타워 B동 617호)",1460
547,331920,셀레믹스,032101,기초 의약물질 및 생물학적 제제 제조업,"8,012,148","4,006,074,000","500",원(KRW),02-6746-8067,"서울특별시 금천구 가산디지털1로 131, A동 19층 및 20층 2004호 외 &nbsp",1460
548,049180,셀루메드,032101,기초 의약물질 및 생물학적 제제 제조업,"32,521,481","16,260,740,500","500",원(KRW),02-3281-0471,"서울특별시 금천구  디지털로 130 402(가산동, 에이스테크노타워 9차)",1460
549,299660,셀리드,137001,자연과학 및 공학 연구개발업,"9,698,692","4,849,346,000","500",원(KRW),02-3285-7860,서울시 관악구 관악로 1 서울대학교 142동 5층 ,1460
550,268600,셀리버리,137001,자연과학 및 공학 연구개발업,"8,157,107","4,078,553,500","500",원(KRW),02-3151-8900,서울특별시 마포구 성암로 189 ,1460
551,108860,셀바스AI,105802,소프트웨어 개발 및 공급업,"22,055,945","11,027,972,500","500",원(KRW),02-852-7788,서울특별시 금천구 가산디지털1로 19 대륭테크노타운 18차 20층 ,1460
552,208370,셀바스헬스케어,032701,의료용 기기 제조업,"21,680,564","10,840,282,000","500",원(KRW),042-864-4460,대전광역시 유성구 신성로 155 (신성동) ,1460
553,068760,셀트리온제약,032102,의약품 제조업,"35,810,637","17,905,318,500","500",원(KRW),02-2216-3611,충청북도 청주시 청원구 오창읍 2산단로 82셀트리온제약 ,1460
554,091990,셀트리온헬스케어,074607,기타 전문 도매업,"151,809,822","151,809,822,000","1,000",원(KRW),032-850-6400,"인천광역시 연수구 아카데미로51번길 19, 4층 ",1460
555,290690,소룩스,032804,전구 및 조명장치 제조업,"8,158,160","815,816,000","100",원(KRW),041-855-6847,충청남도 공주시 정안면 정안농공단지길 32-22 ,1460
556,053110,소리바다,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","95,946,986","47,973,493,000","500",원(KRW),02-562-7188,서울시 강남구 논현동 225-5 논현동자동차전시장빌딩 4~5층 ,1460
557,950200,소마젠,137309,"그외 기타 전문, 과학 및 기술 서비스업","18,926,523","0","0",미국달러(USD),1-301-251-1007,"1330 Piccard Drive, Suite 205, Rockville, MD 20850,USA &nbsp",1460
558,032680,소프트센,074605,기계장비 및 관련 물품 도매업,"35,775,801","17,959,329,000","500",원(KRW),02-2027-3800,"서울특별시 서초구 반포대로 13 1층 (서초동, 아이티센빌딩)",1460
559,258790,소프트캠프,105802,소프트웨어 개발 및 공급업,"24,991,284","2,499,128,400","100",원(KRW),031-697-4655,경기도 과천시 삼부골로 26 2층,1460
560,066910,손오공,074607,기타 전문 도매업,"26,896,161","13,448,080,500","500",원(KRW),02-2610-8750,경기도 부천시 원미구 안곡로 266 -,1460
561,043100,솔고바이오,032701,의료용 기기 제조업,"57,759,208","28,879,604,000","500",원(KRW),031-610-4052,경기 평택시 서탄면 금암리 34-6 ,1460
562,154040,솔루에타,032602,전자부품 제조업,"12,980,146","6,490,073,000","500",원(KRW),031-508-2655,경기도 화성시 마도면 해운로 498-42 -,1460
563,035610,솔본,137105,회사 본부 및 경영 컨설팅 서비스업,"27,345,997","13,672,998,500","500",원(KRW),02-580-2999,"서울특별시 강남구  학동로95길 51 청담동,청담스포피아",1460
564,357780,솔브레인,032004,기타 화학제품 제조업,"7,778,566","3,889,283,000","500",원(KRW),031-719-0700,경기도 성남시 분당구 판교로255번길 34 ,1460
565,036830,솔브레인홀딩스,032004,기타 화학제품 제조업,"9,619,705","4,809,852,500","500",원(KRW),031 -719 -0700,경기도 성남시 분당구  판교로255번길 24 ,1460
566,304100,솔트룩스,105802,소프트웨어 개발 및 공급업,"5,080,915","2,540,457,500","500",원(KRW),02-2193-1600,서울특별시 강남구 언주로 538 &nbsp,1460
567,230980,솔트웍스,105802,소프트웨어 개발 및 공급업,"16,070,827","1,607,082,700","100",원(KRW),02-852-1007,"경기도 광명시 새빛공원로 67 A동 2508호(일직동, 광명역자이타워) ",1460
568,086980,쇼박스,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","62,600,000","31,300,000,000","500",원(KRW),02-3218-5500,서울특별시 강남구 도산대로 310(논현동) 916빌딩 7~9층 ,1460
569,050960,수산아이앤티,105802,소프트웨어 개발 및 공급업,"6,751,000","3,375,500,000","500",원(KRW),02)541-0073,"서울특별시 강남구 밤고개로5길 13 (수서동, 수산빌딩) ",1460
570,084180,수성,032901,일반 목적용 기계 제조업,"16,651,891","8,325,945,500","500",원(KRW),032-818-5160,인천광역시 서구 로봇랜드로249번길 46-39 ,1460
571,253840,수젠텍,032103,의료용품 및 기타 의약 관련제품 제조업,"15,294,966","7,647,483,000","500",원(KRW),043-710-2884,대전광역시 유성구 테크노2로 187 216호 ,1460
572,058530,슈펙스비앤피,074604,생활용품 도매업,"130,784,286","65,392,143,000","500",원(KRW),031-628-2603,경기 안산시 단원구 성곡동 728-3 시화공단 4바 204호 ,1460
573,236200,슈프리마,032604,통신 및 방송 장비 제조업,"7,193,273","3,596,636,500","500",원(KRW),031-783-4505,"경기도 성남시 분당구 정자일로 248, 16층 ",1460
574,317770,슈프리마아이디,032602,전자부품 제조업,"3,032,020","1,516,010,000","500",원(KRW),031-710-2403,"경기도 성남시 중원구 사기막골로62번길 37 1207호 (상대원동, 스타타워) ",1460
575,094840,슈프리마에이치큐,032604,통신 및 방송 장비 제조업,"10,471,840","5,235,920,000","500",원(KRW),031-783-4505,경기도 성남시 분당구  정자일로 248 파크뷰 16층,1460
576,192440,슈피겐코리아,033309,그외 기타 제품 제조업,"6,216,363","3,108,181,500","500",원(KRW),02-6713-6041,서울특별시 강남구 봉은사로 446 슈피겐HQ ,1460
577,099440,스맥,032902,특수 목적용 기계 제조업,"30,490,111","15,245,055,500","500",원(KRW),055-340-4800,경상남도 김해시 주촌면 골든루트로 157-10 ,1460
578,033790,스카이문스테크놀로지,032604,통신 및 방송 장비 제조업,"17,117,100","8,558,550,000","500",원(KRW),031-345-5100,경기도 안양시 동안구 부림로 17041-13 ,1460
579,131100,스카이이앤엠,074608,상품 종합 도매업,"40,682,403","4,068,240,300","100",원(KRW),042-825-8630,충청남도 금산군 추부면 금산로 2423-16 리켐(주)- ,1460
580,159910,스킨앤스킨,032004,기타 화학제품 제조업,"139,052,735","13,905,273,500","100",원(KRW),070-5073-4910,경기도 파주시 문산읍 돈유2로 14-1 씨동,1460
581,158310,스타모빌리티,032902,특수 목적용 기계 제조업,"12,071,642","6,035,821,000","500",원(KRW),031-8085-0700,경기도 안산시 상록구 수인로 736 -,1460
582,115570,스타플렉스,032202,플라스틱제품 제조업,"7,690,607","3,845,303,500","500",원(KRW),043-881-1361,충청북도 음성군  삼성면 대성로 417 ,1460
583,253450,스튜디오드래곤,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","30,004,345","15,002,172,500","500",원(KRW),02-371-7076,"서울특별시 마포구 매봉산로 75 1701호 (상암동, 디디엠씨) ",1460
584,204630,스튜디오산타클로스,189001,창작 및 예술관련 서비스업,"29,453,855","2,945,385,500","100",원(KRW),02-2299-8089,"서울특별시 성동구 독서당로39길 37-37 302호(옥수동, 루하우스)",1460
585,013810,스페코,032902,특수 목적용 기계 제조업,"14,655,470","7,327,735,000","500",원(KRW),02-3498-3243,서울특별시 강남구 학동로 171 삼익빌딩 7층,1460
586,049830,승일,032509,기타 금속 가공제품 제조업,"6,132,112","3,066,056,000","500",원(KRW),032 -578 -1811,충청남도 천안시 서북구  직산읍 4산단1길 10 ,1460
587,020710,시공테크,137302,전문디자인업,"20,047,970","10,023,985,000","500",원(KRW),02-3438-0077,경기도 성남시 분당구 판교역로 225-20 시공빌딩,1460
588,033170,시그네틱스,032601,반도체 제조업,"85,728,319","42,864,159,500","500",원(KRW),031-940-7400,경기도 파주시 탄현면 평화로 711 ,1460
589,048870,시너지이노베이션,032701,의료용 기기 제조업,"73,060,164","36,530,082,000","500",원(KRW),02-2191-0716,"경기도 성남시 중원구 사기막골로 52 5층(상대원동, 선텍시티2)",1460
590,025320,시노펙스,032602,전자부품 제조업,"73,242,958","37,054,535,500","500",원(KRW),031-379-7777,경상북도 포항시 북구 청하면 동해대로2315번길 54-2 -,1460
591,269620,시스웍,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","74,356,685","7,435,668,500","100",원(KRW),042-932-4850,대전광역시 유성구 테크노7로 32-13(용산동) ,1460
592,131090,시큐브,105802,소프트웨어 개발 및 공급업,"40,000,000","4,000,000,000","100",원(KRW),02-2028-1200,"서울특별시 구로구  디지털로26길 111 JnK디지털타워 801,802,803호",1460
593,290520,신도기연,032902,특수 목적용 기계 제조업,"8,061,280","4,030,640,000","500",원(KRW),,경기도 시흥시 마유로238번길 21 ,1460
594,001000,신라섬유,074703,가전제품 및 정보통신장비 소매업,"24,277,540","2,427,754,000","100",원(KRW),053-960-1246,대구 동구 각산동 291-1 ,1460
595,025870,신라에스지,074603,음·식료품 및 담배 도매업,"4,000,000","2,000,000,000","500",원(KRW),02-416-0771,서울특별시 송파구  백제고분로 362 (석촌동) ,1460
